Type,銷售文件類型,Save,Message,項目,排程明細號碼,ETD Date,專案代碼,上線日,訂單,物料,物料說明,規格,User Status,項目數量,收貨數量,系統料齊日,基本開始日期,基本完成日期,工單備註,備註(生管),DIP完工日,TEST上線日,料齊日(生管),責任單位(人工),逾期代碼,逾期說明,列印日期,已發料,Fin.iss,GMPS,料齊日(物管),未上線原因(生管),SRR申請單號,VVIP,VVIP2,綠色通道,儲存地點,MRP 控制員,MRP 控制員名稱,客戶名稱(人工),頂階成品品號(人工),Request Qty,訂單單號(人工),訂單單號項次(人工),OTD(PC),Rev,未上線原因,CRTD,REL,PDLV,DLV,確認指示碼,建立日期,前日料齊,Critical,缺料1,缺料2,缺料3,缺料4,缺料5,缺料6,缺料7,缺料8,缺料9,缺料10,MC Code,MC名稱,期望料齊日,最晚料齊日,實際開工日,實際完工日,備註(物管),頂階工單,工廠,SD 文件種類,SO 號碼,銷售訂單項目,客戶,名稱 1,預訂號碼,MRP 群組,產品階層,拔工單 Check(生管),OP確認OK(生管),原開工日期(生管),死棋料(生管),拔工單Remark(生管),收貨作業處理時間,Promise Date,齊套日期,瓶頸料,瓶頸料齊日,瓶頸料缺料,瓶頸料工單,Icon,Priority,訂單創建日期,是否可以委外加工,不可發包原因,PCB第一次生產,製件數,重點pullin,Series Alert,BU,VP
MO,59N1,Save,,0,0,2025-08-29 00:00:00,08.M9505A-CFG002,2025-08-28 00:00:00,59N125080219,59-65439-00B0,UNP aBP-5205AX,(*)(G),ZREL,48,0,2025-08-28 00:00:00,2025-08-28 00:00:00,2025-09-04 00:00:00,,9/1接測,2025-08-29 00:00:00,2025-09-01 00:00:00,2025-08-27 00:00:00,,,,,,,,,,,true,H,false,AY59,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9505A-CFG002,0,1100023348,90,,A2,,,X,,,,2025-06-25 00:00:00,,Y,,,,,,,,,,,M08,楊千儀,,,,,,59N125080218,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4810132,Z040,0018.0042.NCPS50,true,true,2025-07-21 00:00:00,21-D101K-0300,1.死棋料:21-D101K-0300,1,,2025-10-31 00:00:00,,,,,,,2024-11-06 00:00:00,,,,290,,,NCA,
MO,59N1,Save,,0,0,,08.W1312-60564,2025-07-14 00:00:00,59N125080085,59-73301-1120,COM-HPC-cRLS-i9-65W/KS,(G),ZREL,51,10,2025-07-16 00:00:00,2025-07-14 00:00:00,2025-07-31 00:00:00,,7/25重測,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-11 00:00:00,,2.生產異常,"X-Ray機台異常,延7/16 DIP+7/18不良原因: 連續3 PCS以上 相同不良 (GPIO FAIL)",2025-07-07 00:00:00,Y,,X,,,,false,H,false,AY59,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,,A3,,,X,X,,,2025-05-13 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-07-09 00:00:00,,倉庫盤虧,59N125080085,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4753655,Z040,0026.0071.COM502,false,false,,,,1,,2025-07-16 00:00:00,,,,,,,2024-03-29 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-08-15 00:00:00,08.W1312-60564,2025-08-11 00:00:00,59N125080167,59-7C004-3020,EGX-MXM-A4500-16GB-115W/Adlink logo,"(G)NV-Q RTX 4500 MXM,GA104,GDDR6 16GB,115W,ADLINK",ZREL,80,0,2025-08-14 00:00:00,2025-08-11 00:00:00,2025-08-15 00:00:00,,,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-11 00:00:00,,,6/24PCC通知延後開工,2025-07-28 00:00:00,,,,,,,true,H,false,AY59,P13,EV-鍾若妤,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,2025-08-01 00:00:00,A2,,,X,,,,2025-06-11 00:00:00,,Y,51-7C004-0A20-A0(20250814)L,,,,,,,,,,M14,黃琇惠,,,,,7/1：71-02031-00Z0(20250811)C06 NV 持續pull in,91E125080003,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4792519,Z040,0020.0051.EVBU04,false,false,,,2025/07/10,1,,2025-10-28 00:00:00,,,,,,,2024-03-29 00:00:00,,,,1180,,,EDGE VIZ,
MO,85E1,Save,,0,0,,08.W1312-60564,2025-07-21 00:00:00,85E125080144,85-63647-007E,W1312-60564,(EA)COM-HPC + Carrier + MXM,ZREL,6,5,,2025-07-21 00:00:00,2025-07-25 00:00:00,DEV-0054801,領59-73301-1110,,,2025-07-18 00:00:00,,,,2025-07-14 00:00:00,Y,,X,,,,false,,false,AY85,P15,IST,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,,,,,X,X,,,2025-06-25 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-07-18 00:00:00,,,85E125080144,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4810256,Z040,0011.0027.ISTS16,false,false,,,,1,,,,,,,,,2024-03-29 00:00:00,,,,0,,,IST,
MO,85E1,Save,,0,0,2025-07-29 00:00:00,08.W1312-60564,2025-07-21 00:00:00,85E125080145,85-63647-007E,W1312-60564,(EA)COM-HPC + Carrier + MXM,ZREL,4,0,,2025-07-21 00:00:00,2025-08-05 00:00:00,,領59-73301-1120,,,2025-07-18 00:00:00,,,,2025-07-14 00:00:00,Y,,X,,,,false,,false,AY85,P15,IST,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,,,,,X,,,,2025-06-25 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-07-18 00:00:00,,,85E125080144,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4810257,Z040,0011.0027.ISTS16,false,false,,,,1,,,,,,,,,2024-03-29 00:00:00,,,,0,,,IST,
MO,85E1,Save,,0,0,2025-07-29 00:00:00,08.W1312-60564,2025-08-18 00:00:00,85E125080146,85-63647-007E,W1312-60564,(EA)COM-HPC + Carrier + MXM,ZREL,46,0,2025-07-28 00:00:00,2025-08-18 00:00:00,2025-08-22 00:00:00,,,,,2025-08-15 00:00:00,,,,,,,,,,,false,,false,AY85,P15,IST,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,,,,,X,,,,2025-06-25 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,07/07:被後面ZREL搶料,55E125080146,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4810259,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2024-03-29 00:00:00,,,,0,,,IST,
MO,91E1,Save,,0,0,2025-07-31 00:00:00,08.W1312-60564,2025-07-28 00:00:00,91E125080003,AG-W1312-60564,W1312-60564,(EA)COM-HPC + Carrier + MXM,ZREL,6,0,,2025-07-28 00:00:00,2025-08-06 00:00:00,DEV-0054801(拆單：91E125080003+91E125080237+91E125080268),,,,2025-07-25 00:00:00,,,,2025-07-22 00:00:00,Y,,X,,,,true,H,false,AY91,P15,IST,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,2025-08-01 00:00:00,,,,X,,,,2025-01-14 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,2025-07-24 00:00:00,,,91E125080003,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4587166,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-10-28 00:00:00,,,,,@5D@,,2024-03-29 00:00:00,,,,0,,,IST,
MO,91E1,Save,,0,0,2025-08-01 00:00:00,08.W1312-60564,2025-08-05 00:00:00,91E125080237,AG-W1312-60564,W1312-60564,(EA)COM-HPC + Carrier + MXM,ZREL,3,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-06 00:00:00,DEV-0054801(拆單：91E125080003+91E125080237+91E125080268),,,,2025-08-05 00:00:00,,,,2025-07-23 00:00:00,,,,,,,true,,false,AY91,P15,IST,Keysight Tech. Singapore (Sales) Pt,AG-W1312-60564,0,1100018199,30,2025-08-01 00:00:00,,,,X,,,,2025-07-22 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,,91E125080003,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4847842,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-10-28 00:00:00,,,,,,,2024-03-29 00:00:00,,,,0,,,IST,
MO,59N1,Save,,0,0,8888-12-31 00:00:00,09.91-7C003-0010,2025-08-15 00:00:00,59N125090049,59-7C003-0050,EGX-MXM-T1000/Adlink logo,(G),ZREL,410,0,8888-12-31 00:00:00,2025-08-15 00:00:00,2025-08-21 00:00:00,9/3,8/18接測,2025-08-16 00:00:00,2025-08-18 00:00:00,2025-08-14 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,"SAMSUNG ELECTRONICS TAIWAN CO., LTD",91-7C003-0010,0,1100026728,10,,A2,,,X,,,,2025-05-23 00:00:00,,Y,72-80325-00Z0(LT:88881231)EOL,,,,,,,,,,M14,黃琇惠,,,,,6/24：on going,59N125090049,1100,C,,0,46,"SAMSUNG ELECTRONICS TAIWAN CO., LTD",4766376,Z040,0020.0051.EVBU04,false,false,,,,1,,8888-12-31 00:00:00,,,,,@5D@,,2025-03-18 00:00:00,,,,1081,,,EDGE VIZ,
MO,91N1,Save,,0,0,8888-12-31 00:00:00,09.91-7C003-0010,2025-08-22 00:00:00,91N125090042,91-7C003-0010,EGX-MXM-T1000/Adlink logo,(G),ZREL,401,0,2025-07-31 00:00:00,2025-08-22 00:00:00,2025-09-02 00:00:00,9/3,,,,2025-08-21 00:00:00,,,,,,,,,,,false,,false,AY91,P13,EV-鍾若妤,"SAMSUNG ELECTRONICS TAIWAN CO., LTD",91-7C003-0010,0,1100026728,10,2025-09-03 00:00:00,,,,X,,,,2025-05-16 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125090042,1100,C,,0,46,"SAMSUNG ELECTRONICS TAIWAN CO., LTD",4748649,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-11-21 00:00:00,,,,,@5D@,,2025-03-18 00:00:00,Y,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-20 00:00:00,09.91-7C006-1300,2025-08-19 00:00:00,59N125090197,59-7C006-1300,MXM-A500-4G-40W/Getac,(EP),ZREL,220,0,2025-08-19 00:00:00,2025-08-19 00:00:00,2025-08-25 00:00:00,9/10(6/12入)，雙連,,2025-08-20 00:00:00,2025-08-20 00:00:00,2025-08-18 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,漢特威科技股份有限公司,91-7C006-1110,0,1100029124,10,,1A1,,,X,,,,2025-07-04 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,,59N125090197,1100,C,,0,5044,漢特威科技股份有限公司,4820713,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-19 00:00:00,,,,,,,2025-06-12 00:00:00,,,,579,,,EDGE VIZ,
MO,91N1,Save,,0,0,2025-08-29 00:00:00,09.91-7C006-1300,2025-08-26 00:00:00,91N125090198,91-7C006-1300,MXM-A500-4G-40W/Getac,(EP),ZREL,220,0,2025-08-21 00:00:00,2025-08-26 00:00:00,2025-09-09 00:00:00,9/10(6/12入),,,,2025-08-25 00:00:00,,,,,,,,,,,false,,false,AY91,P13,EV-鍾若妤,漢特威科技股份有限公司,91-7C006-1110,0,1100029124,10,,,,,X,,,,2025-07-04 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,,,,91N125090198,1100,C,,0,5044,漢特威科技股份有限公司,4820716,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,2025-06-12 00:00:00,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-21 00:00:00,09.93-F0089-2020,2025-08-21 00:00:00,59N125090007,59-66046-2010,EMP-300-CQ CB for (6305E),(G),ZREL,115,0,2025-08-20 00:00:00,2025-08-21 00:00:00,2025-08-29 00:00:00,9/19，測14min，65/天,8/25接測,2025-08-22 00:00:00,2025-08-25 00:00:00,2025-08-20 00:00:00,,,,,,,,,,,false,L,false,AY59,P13,EV-鍾若妤,ComQi,93-F0089-2020,1,1100026851,50,2025-09-19 00:00:00,A3,,,X,,,,2025-04-15 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,7/1：on going,93N125090007,1100,C,,0,3932,ComQi,4712755,Z040,0020.0052.EVBU05,false,false,,,,1,,2025-09-12 00:00:00,,,,,,,2025-03-21 00:00:00,,,,1365,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-13 00:00:00,09.93-F0091-004E,2025-08-12 00:00:00,59N125090013,59-66942-1020,Capsule Axon 2 Mainboard 1-Serial,(MD)(G),ZREL,240,0,2025-08-12 00:00:00,2025-08-12 00:00:00,2025-08-20 00:00:00,9/10，66876與66942共用測具*2(雙機)，雙連，測4min,8/14接測,2025-08-13 00:00:00,2025-08-14 00:00:00,2025-08-11 00:00:00,,,,,,,,,,,false,L,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-F0091-004E,0,2210011614,90,2025-09-10 00:00:00,A2,,,X,,,,2025-04-16 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,6/17：Capsule恢復生產 on going,93E125090014,1100,C,,0,AD7103,ADLINK Technology GmbH,4712805,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-10-13 00:00:00,,,,,,,2024-06-18 00:00:00,,,,505,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-12 00:00:00,09.93-F0091-104E,2025-08-12 00:00:00,59N125090002,59-66942-0020,Capsule Axon 2 Mainboard,(MD)(G),ZREL,1080,0,2025-08-11 00:00:00,2025-08-12 00:00:00,2025-08-28 00:00:00,9/18，2連，66876與66942共用測具*2(雙機)，測4min，230/天,,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-11 00:00:00,,,,,,,,,,,false,L,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-F0091-104E,0,2210011614,210,2025-09-10 00:00:00,A2,,,X,,,,2025-03-24 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,6/17：Capsule恢復生產 on going,93E125090003,1100,C,,0,AD7103,ADLINK Technology GmbH,4683622,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-09-12 00:00:00,,,,,,,2024-06-18 00:00:00,,,,635,,,EDGE VIZ,
MO,59T1,Save,,0,0,,09.93-F0091-104E,2025-07-24 00:00:00,59T125080017,59-66942-0020,Capsule Axon 2 Mainboard,(MD)(G),ZREL,1,0,,2025-07-24 00:00:00,2025-08-29 00:00:00,產線借用當測具-Jenyi,,,,,,5.工程變更,產線借用當測具-Jenyi,2025-07-22 00:00:00,Y,X,X,,,,false,,false,AY59,P13,EV-鍾若妤,,,0,,0,,A2,,,X,,,,2025-07-22 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-22 00:00:00,,,,1100,,,0,,,4847053,Z040,0021.0054.EVBU24,false,false,,,,1,,,,,,,,,,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,,09.93-F0091-204E,2025-07-26 00:00:00,59N125090208,59-66942-2020,Capsule Axon 2 Mainboard 4-port wired,(MD)(G),ZREL,108,0,2025-07-26 00:00:00,2025-07-26 00:00:00,2025-08-05 00:00:00,7/9,7/29接測,2025-07-28 00:00:00,2025-07-29 00:00:00,2025-07-25 00:00:00,,,,2025-07-21 00:00:00,Y,,X,,,,false,,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-F0091-204E,0,2210014381,80,2025-07-09 00:00:00,A2,,,X,,,,2025-07-07 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,2025-07-24 00:00:00,,,93E125090077,1100,C,,0,AD7103,ADLINK Technology GmbH,4824673,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-11-03 00:00:00,,,,,,,2025-03-17 00:00:00,,,,549,,,EDGE VIZ,
MO,59T1,Save,,0,0,,09.93-F0091-204E,2025-07-29 00:00:00,59T125080012,59-66942-2020,Capsule Axon 2 Mainboard 4-port wired,(MD)(G),ZREL,3,0,,2025-07-29 00:00:00,2025-08-05 00:00:00,重測,,,,,,,,2025-07-22 00:00:00,Y,,X,,,,false,,false,AY59,P13,EV-鍾若妤,,,0,,0,,A2,,,X,,,,2025-07-10 00:00:00,,,,,,,,,,,,,M14,黃琇惠,,,2025-07-26 00:00:00,,,,1100,,,0,,,4829688,Z040,0021.0054.EVBU24,false,false,,,,1,,,,,,,,,,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-14 00:00:00,09.93-F0092-004E,2025-08-20 00:00:00,59N125090076,59-66876-0010,Capsule Axon 2 Serial Daughterboard,(MD)(G),ZREL,321,0,2025-08-13 00:00:00,2025-08-20 00:00:00,2025-08-26 00:00:00,9/18，,8/22接測,2025-08-21 00:00:00,2025-08-22 00:00:00,2025-08-19 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-F0092-004E,0,2210011614,390,2025-09-18 00:00:00,A2,,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,,91N125090076,1100,C,,0,AD7103,ADLINK Technology GmbH,4783039,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,2024-06-18 00:00:00,N,MD,,142,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-21 00:00:00,09.93-F0092-004E,2025-08-21 00:00:00,59N125090077,59-66942-0020,Capsule Axon 2 Mainboard,(MD)(G),ZREL,320,0,2025-08-20 00:00:00,2025-08-21 00:00:00,2025-08-29 00:00:00,9/18，,8/25接測,2025-08-22 00:00:00,2025-08-25 00:00:00,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-F0092-004E,0,2210011614,390,2025-09-18 00:00:00,A2,,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,,91N125090076,1100,C,,0,AD7103,ADLINK Technology GmbH,4784632,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,2024-06-18 00:00:00,,,,636,,,EDGE VIZ,
MO,85N1,Save,,0,0,2025-08-13 00:00:00,09.93-F0093-0030,2025-08-11 00:00:00,85N125090003,85-A1021-0520,VETSCAN HUB Board Assembly/F,(G),ZREL,250,0,2025-07-28 00:00:00,2025-08-11 00:00:00,2025-08-20 00:00:00,9/24，測15.5min，72/天,8/20先產出*240,,,2025-08-11 00:00:00,,,,,,,,,,,false,L,false,AY85,P13,EV-鍾若妤,Zoetis Belgium S.A.,93-F0093-0030,0,1100025430,10,2025-09-24 00:00:00,,Zoetis,,X,,,,2025-04-10 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,93N125090003,1100,C,,0,4394,Zoetis Belgium S.A.,4709278,Z040,0020.0050.EVBU03,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,2025-01-24 00:00:00,,,,0,,,EDGE VIZ,
MO,85N1,Save,,0,0,2025-08-13 00:00:00,09.93-F0093-0030,2025-08-14 00:00:00,85N125090202,85-A1021-0520,VETSCAN HUB Board Assembly/F,(G),ZREL,209,0,2025-07-28 00:00:00,2025-08-14 00:00:00,2025-08-25 00:00:00,9/24，測15.5min，72/天,,,,2025-08-13 00:00:00,,,,,,,,,,,false,,false,AY85,P13,EV-鍾若妤,Zoetis Belgium S.A.,93-F0093-0030,0,1100025430,10,2025-09-24 00:00:00,,Zoetis,,X,,,,2025-07-05 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,93N125090003,1100,C,,0,4394,Zoetis Belgium S.A.,4820842,Z040,0020.0050.EVBU03,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,2025-01-24 00:00:00,,,,0,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-09-04 00:00:00,09.93-SH201-2010,2025-08-15 00:00:00,59N125090109,59-7C003-1050,MXM-T1000,(G).,ZREL,210,0,2025-09-03 00:00:00,2025-08-15 00:00:00,2025-08-22 00:00:00,9/23，2連，,8/19接測,2025-08-18 00:00:00,2025-08-19 00:00:00,2025-08-11 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-SH201-2010,0,2210012153,20,2025-09-23 00:00:00,1A2,,,X,,,,2025-06-13 00:00:00,,Y,64-43215-4400(20250903)H,,,,,,,,,,M14,黃琇惠,,,,,,93N125090109,1100,C,,0,AD7102,ADLINK Technology GmbH,4793715,Z040,0020.0051.EVBU04,false,false,,,,1,,2025-11-10 00:00:00,,,,,,,2024-08-13 00:00:00,,,,1081,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-21 00:00:00,09.93-SH201-2010,2025-08-22 00:00:00,59N125090110,59-A2056-1020,Siemens ImagSys-Lan Board w/NVM1.89,(G),ZREL,147,0,2025-08-20 00:00:00,2025-08-22 00:00:00,2025-09-03 00:00:00,9/23，3連，,8/25接測,2025-08-23 00:00:00,2025-08-25 00:00:00,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-SH201-2010,1,2210012153,20,2025-09-23 00:00:00,A2,,,X,,,,2025-06-13 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,,93N125090109,1100,C,,0,AD7102,ADLINK Technology GmbH,4786888,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-11-10 00:00:00,,,,,,,2024-08-13 00:00:00,,,,425,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-16 00:00:00,09.93-SH201-2010,2025-08-21 00:00:00,59N125090111,59-A2057-0030,Siemens ImagSys-Power Board,(*)(G),ZREL,148,0,2025-08-15 00:00:00,2025-08-21 00:00:00,2025-09-03 00:00:00,9/23，4連，測4min,8/25接測,2025-08-22 00:00:00,2025-08-25 00:00:00,2025-08-20 00:00:00,,,,,,,,,,,false,,false,AY59,P13,EV-鍾若妤,ADLINK Technology GmbH,93-SH201-2010,0,2210012153,20,2025-09-23 00:00:00,A3,,,X,,,,2025-06-13 00:00:00,,Y,,,,,,,,,,,M14,黃琇惠,,,,,7/9：79-27711-C020(20250903)(RES)C06 on going；其他物料8/25可料齊,93N125090109,1100,C,,0,AD7102,ADLINK Technology GmbH,4786907,Z040,0021.0054.EVBU24,false,false,,,,1,,2025-11-10 00:00:00,,,,,,,2024-08-13 00:00:00,,,,261,,,EDGE VIZ,
MO,59N1,Save,,0,0,2025-08-14 00:00:00,09.M9018-66201,2025-08-13 00:00:00,59N125100016,59-63515-0080,M9019-66501,(G) Rev:A2,ZREL,54,0,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-20 00:00:00,,8/15接測,2025-08-14 00:00:00,2025-08-15 00:00:00,2025-08-12 00:00:00,,,,,,,,,,,true,H,false,AY59,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9018-66201,0,1100021256,10,2025-09-24 00:00:00,A2,,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M08,楊千儀,,,,,"07/02:OK,【開工日與料齊日7天內】",93N125100016,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4784766,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-09-22 00:00:00,,,,,,,2024-08-22 00:00:00,,,,450,,,IST,
MO,85N1,Save,,0,0,2025-08-07 00:00:00,09.M9018-66201,2025-08-14 00:00:00,85N125100016,85-63505-2060,M9018B BP+Mezz,(G)Rev A5 + D3,ZREL,23,0,2025-08-06 00:00:00,2025-08-14 00:00:00,2025-08-18 00:00:00,,急需,,,2025-08-13 00:00:00,,,,,,,,,,,true,H,false,AY85,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9018-66201,0,1100021256,10,2025-09-24 00:00:00,,,,X,,,,2025-06-06 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,"07/07:OK,【開工日與料齊日7天內】",93N125100016,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4777268,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-09-22 00:00:00,,,,,,,2024-08-22 00:00:00,,,,0,,,IST,
MO,85T1,Save,,0,0,2025-07-29 00:00:00,09.M9018-66201,2025-08-05 00:00:00,85T125080011,85-63505-2060,M9018B BP+Mezz,(G)Rev A5 + D3,ZREL,1,0,,2025-08-05 00:00:00,2025-08-12 00:00:00,A55重測,系統8/13上線,,,,,,,,,,,,,,true,H,false,AY85,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9018-66201,0,,0,,,,,X,,,,2025-07-09 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,,,1100,,,0,,,4828079,Z040,0011.0027.ISTS16,false,false,,,,1,,,,,,,,,,,,,0,,,IST,
MO,59N1,Save,,0,0,2025-09-02 00:00:00,09.M9018-66201-1,2025-09-01 00:00:00,59N125100082,59-63516-0020,M9019-66502,(G) Rev:A1,ZREL,60,0,2025-09-01 00:00:00,2025-09-01 00:00:00,2025-09-03 00:00:00,,,2025-09-02 00:00:00,,2025-08-29 00:00:00,,,,,,,,,,,true,H,false,AY59,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9018-66201,0,1100022817,20,2025-09-24 00:00:00,A1,,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,,93N125100081,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4825442,Z040,0011.0027.ISTS16,false,false,,,,1,,2026-01-22 00:00:00,,,,,,,2024-10-16 00:00:00,N,BU,,87,,,IST,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,09.M9019A_A5,2025-08-04 00:00:00,59N125090079,59-63515-0080,M9019-66501,(G) Rev:A2,ZREL,50,0,2025-07-28 00:00:00,2025-08-04 00:00:00,2025-08-08 00:00:00,,8/6接測,2025-08-05 00:00:00,2025-08-06 00:00:00,2025-07-28 00:00:00,,,,2025-07-28 00:00:00,,,,,,,true,H,false,AY59,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9019A-CFG001A5,0,1100024154,20,2025-09-10 00:00:00,A2,,,X,,,,2025-06-06 00:00:00,,Y,,,,,,,,,,,M08,楊千儀,,,,,,93N125090079,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4784764,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-10-16 00:00:00,,,,,,,2024-12-05 00:00:00,,,,450,,,IST,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,09.M9019A_A5,2025-08-04 00:00:00,59N125090080,59-63516-0020,M9019-66502,(G) Rev:A1,ZREL,110,0,2025-07-28 00:00:00,2025-08-04 00:00:00,2025-08-08 00:00:00,,8/6接測,2025-08-05 00:00:00,2025-08-06 00:00:00,2025-07-29 00:00:00,,,,2025-07-28 00:00:00,,,,,,,true,H,false,AY59,P03,IST-王啟典,Keysight Tech. Singapore (Sales) Pt,AG-M9019A-CFG001A5,0,1100024154,20,2025-09-10 00:00:00,A1,,,X,,,,2025-06-06 00:00:00,,,,,,,,,,,,,M08,楊千儀,,,,,,93N125090079,1100,C,,0,2,Keysight Tech. Singapore (Sales) Pt,4784775,Z040,0011.0027.ISTS16,false,false,,,,1,,2025-10-16 00:00:00,,,,,,,2024-12-05 00:00:00,N,BU,,87,,,IST,
